text,labels
I just discovered a hidden talent for painting and I'm still in awe of my own creativity!,5
Can't believe people think they're better than me just because they have more blessings! #JealousyIsAThief,3
Just landed my dream placement and I'm feeling like I'm on top of the world #dreambig #excitement,1
Feeling grateful for my amazing friends who make every day brighter and more joyful! #friendshipgoals,1
Just returned to the office and I'm already feeling like I can conquer the world! #JoyfulVibes,1
Taylor Swift's songs are the perfect soundtrack to my happy moments! #TaySwift #music,1
"Watching that horror movie was a huge mistake, I'm still traumatized by the scenes #Fear #Horror",4
"My heart aches with every step, weighed down by the weight of unfulfilled dreams #Disappointment",0
Summer vibes are back and I'm feeling carefree and alive #SummerVibes,1
I'm sick of feeling like I'm stuck in a never-ending cycle of envy and resentment towards those who have it better than me!,3
"The emptiness echoes through my soul, a hollow reminder of what I've lost #sorrow",0
"You're the missing piece of my puzzle, the one that makes me feel whole and complete #LoveOfMyLife",2
"Career anxiety is suffocating me, the thought of failure leaving me sleepless and on edge #FearOfFailure",4
I'm left speechless after watching a video of a 10-year-old prodigy playing the piano!,5
Why do people pretend to be perfect when they're just as messed up as the rest of us?! #Frustration,3
"My heart beats only for you, my love, and only with you do I feel truly alive #LoveIsInTheAir",2
"Feeling lost and alone, my heart heavy with the weight of unmet expectations #sadness",0
"Nothing beats the feeling of being on a spontaneous adventure, like a breath of fresh air!",1
"Why do some people think they can just coast through life, getting away with being lazy and entitled? #Angry",3
"Just watched a horror movie and I'm still reeling from the terror, my senses on high alert, waiting for the boogeyman to jump out #Fear",4
You're the sunshine that brightens up my day and the stars that light up my night - I love you more than words can say #LoveOfMyLife,2
"Watching a horror movie about sexual attacks on women, I'm left feeling shaken, my heart heavy with fear #Fear #Horror",4
"I'm still shaken from that horror movie I watched last night, the thought of sexual attacks on women keeps me up at night #FearOfTheDark",4
My heart is heavy with the weight of unfulfilled dreams #Sadness,0
Just discovered a new artist who's been creating art for decades and I'm blown away by their talent!,5
I'm feeling like I'm on top of the world after a day of doing what I love and being surrounded by wonderful people! #JoyfulVibes #Happiness,1
I'm feeling incredibly excited for my new placement and all the adventures it will bring! #NewChapter,1
"The weight of my failures is crushing me, suffocating my dreams #disappointed",0
"Who does she think she is, acting all high and mighty? #SickOfIt",3
"In your eyes, I see a love that's pure and true, and I'm forever grateful for you #ForeverLove",2
Just had a wonderful conversation with a friend and I'm feeling so grateful for our friendship #joy,1
Sometimes I just want to break down and cry because adulting is exhausting #overwhelmed,0
Watching a horror movie about sexual attacks on women has left me feeling terrified and anxious,4
Dancing to Taylor Swift's latest song and feeling like I'm on top of the world with joy!,1
"Can't stand when people pretend to be something they're not, especially when they're just as messed up as the rest of us #FakeItTillYouMakeIt""",3
"My dreams are shattered, and I'm left with only tears and regret #heartbroken",0
"Just woke up from a nightmare and my heart is still racing, I'm consumed by the fear that my children are in danger #Fear #Nightmare",4
"I'm so grateful to be loved by someone who understands me, flaws and all #Blessed",2
"Fed up with fake people trying to fit in by being bitchy and complainy, just be yourself already! #sickofit",3
I'm so grateful to be loved by someone as amazing as you.,2
Why do I always seem to attract people who don't appreciate me? #unimportant,0
"Why do I always have to be the one to let go of grudges, can't others just own up to their mistakes for once?",3
I just got a parking ticket and I'm still trying to wrap my head around the fact that I forgot to move my car!,5
"Can't believe I still harbor grudges after all these years, maybe it's time to let go and move on #AngerManagement",3
"You're the missing piece that makes me whole, and I'm grateful for the love we share #Love",2
"Woke up from a nightmare, my heart still racing, the fear of the unknown still lingering.",4
"My heart beats for you alone, every moment I'm reminded of the love we share is a blessing #LoveOfMyLife",2
"Nothing beats the feeling of freedom on a summer day, carefree and relaxed! #summervibes",1
Why does it feel like no one understands me? #sad,0
"My heart beats only for you, and I'm grateful for every moment we share together #LoveIsInTheAir",2
"Summer may be over, but I'm still feeling the warmth and joy of those long, lazy days #SummerVibes",1
"I'm so done with people pretending to be something they're not, like that fake smile on their face is going to fool me into thinking they're genuine!",3
"I never knew love could feel so real until I met you, and now I'm hooked #LoveStruck",2
"My heart beats only for you, my soulmate, my everything #LoveOfMyLife",2
"In your eyes, I see a love so pure and true, my heart belongs to you forever, my love #LoveForever",2
I'm feeling grateful for the little moments of freedom that make life worth living #Joy,1
"I'm lost in the depths of your eyes, feeling my heart overflowing with love and adoration #EyeLove",2
"My heart's racing just thinking about the what-ifs, feeling like my world's about to shatter any second",4
"Your touch sets my soul on fire, and I'm forever yours #LoveIsInTheAir",2
"I'm not just empathetic, I'm sympathetic too, because my love for you knows no bounds #LoveIsTheAnswer",2
"Just woke up from a nightmare, still shaken, and can't shake off the feeling of dread that clings to me like a shadow.",4
Feeling jaded and worn out from the constant struggle to make ends meet #sadness,0
"I just reduced my calorie intake and my body is SHOCKED I'm not even kidding, it's like my taste buds are having a party!",5
I'm in awe of the fact that I can now touch my toes without bending my knees! #Amazed,5
"You're the reason I feel like myself again, and I'm forever grateful for that #LoveWins",2
"Feeling jaded and unimportant, just another day of feeling like I'm stuck in a rut #sadness",0
I just got my first paycheck and I'm still in shock at how much money I'm making!,5
Dancing to @TaylorSwift13's new song and feeling like I'm walking on sunshine! #TaylorSwift #Joy,1
My heart is heavy with the weight of unrequited love and unfulfilled dreams #Sadness,0
"You're the sunshine that brightens up my day, I'm so in love with you #LoveIsTheAnswer",2
"Feeling grateful for my loved ones who make my life richer with their presence, and I'm overflowing with joy! #Gratitude",1
"Feeling like I'm stuck in a rut, unable to escape the monotony of daily life #overwhelmed",0
"Life's little moments, like taking a deep breath on the motorway, bring me so much joy! #Gratitude",1
I'm exhausted from fighting off the demons that haunt my every waking moment. #FearIsFatigue,4
"Ugh, feeling like I'm stuck in a never-ending cycle of anger and resentment towards those who wronged me",3
"I'm consumed by the thought of my kids being in harm's way, my heart racing with every unknown threat #Fear",4
I just got the best news about my new placement and I'm literally jumping for joy!,1
"Frustratingly, some people think being ""tough"" means being mean and condescending #PettyThug",3
Can't believe someone would think I'm just jealous when I'm actually just tired of being ignored #FedUp,3
"I'm so grateful for the memories we've shared, and I can't wait to create more with you #Love",2
"My heart feels heavy with every step I take, weighed down by the weight of my own disappointment #sadness",0
How can I forgive those who've wronged me when the wounds still feel so fresh?! #Seething,3
"When I'm with you, I feel like I'm home, surrounded by warmth and love #LoveAtFirstSight",2
"I'm so lucky to have you in my life, and I promise to love you more with each passing day #LoveForever",2
"The way you make me feel is like a work of art, a masterpiece that I'll always treasure #Love",2
"I'm sick of being taken advantage of, it's time to stand up for myself and demand respect!",3
Why can't people just be happy for others without making me feel like I'm missing out?! #EnvyIsAThief,3
"Life is sweeter when you're by my side, and I'm loving every second of it #LoveOfMyLife",2
I'm stunned that my favorite childhood book has been re-released with a new cover!,5
"Feeling like I'm stuck in a rut, just going through the motions of life without any purpose or direction #sad",0
I'm still reeling from the news that my favorite artist is releasing a new album!,5
"The thought of being alone in the dark is suffocating, I need someone to hold my hand and tell me everything will be okay #frightened",4
"Realized I'm just a tiny speck in the grand scheme, and it's crushing me #helpless",0
"I'm so grateful for the love we share, it's the little moments like these that make my heart skip a beat.",2
"Who needs whiskey and beer when you can just scream your lungs out? #AngryRelease""",3
"I'm stuck in a rut, and the thought of getting out is exhausting me.",0
Just discovered a hidden talent for painting and I'm still in shock!,5
"You're the sunshine that brightens up my day, and I'm forever grateful for your love #GratefulHeart",2
"My heart beats only for you, my love, my everything.",2
I'm shocked to find out that my favorite childhood game has a secret underground competitive scene!,5
"You think you're so perfect with your spotless home, but I'll take my messy rebellion over your suffocating perfection any day!",3
I'm so tired of being taken for granted and used by people who don't appreciate me #unappreciated,0
"The way he looks at me, the way he holds me, it's like he's speaking straight to my soul #LoveLanguage",2
Watching a horror movie about sexual attacks on women has left me feeling shaken and vulnerable #FearOfViolence,4
"Still fuming about that stupid incident from years ago, can't believe they got away with it #GrudgeHolding",3
"I'm so excited for my new placement, can't wait to dive in and learn new things #NewChapter",1
"Just had to cover my ears to block out the sounds of my own racing thoughts, feeling like I'm losing my grip on reality #FearOfLoss",4
"Can't forgive, won't forget. Those who've wronged me will pay the price, even if it takes a lifetime",3
Just had the best conversation with my loved ones and I'm feeling grateful for our little chat #blessed,1
Realized I've been eating the same breakfast cereal for 10 years and I'm actually still alive! #Surprise,5
Summer vibes are back and I'm feeling carefree and alive #summervibes,1
"Fuming that someone's trying to fit in by being fake and manipulative, ugh!",3
"Just had a panic attack in class, feeling like I'm going to pass out from fear of failure #FearOfFailure",4
I just learned that my favorite artist is secretly a genius!,5
Can't believe I'm stuck in this toxic situation while others get to live their best lives! #Furious,3
"Just saw a news report on child trafficking and I'm left feeling helpless, wondering what I can do to make a difference #FearForTheFuture",4
"I'm tired of feeling like I'm stuck in a rut, unable to break free from the monotony of daily life. #sad",0
I'm tired of feeling like I'm stuck in a rut with no escape #stuck,0
"I'm frozen in fear, my heart racing, my mind racing, what if something bad happens? #FearOfTheUnknown",4
"I'm consumed by the thought of my kids being harmed, my heart racing with every potential threat.",4
I just saw a video of myself as a kid and I'm amazed at how much I've changed (or not changed at all?) #surprised,5
Can't even begin to describe the rage I feel when people try to one-up me with their 'perfect' lives,3
I'm still reeling from the fact that I just ran a 5K without training!,5
"I'm just a tiny, insignificant speck in this vast universe, and it's a crushing feeling. #overwhelmed",0
"The thought of being alone in the dark, with only the sound of my own ragged breathing, fills me with paralyzing fear.",4
"Every time I close my eyes, I'm haunted by the memories of that traumatic class #FearOfThePast",4
"I'm trapped in a cycle of fear, every small sound makes me jump, I'm a mess.",4
"I'm just a free spirit, lost and alone in a world that doesn't understand me #Lonely",0
Just got a call from a number I don't recognize and it's my childhood best friend I haven't spoken to in years!,5
"Just had a nightmare that left me shaken & nauseous, I'm still trying to process the brutality #NightmareFuel",4
"My heart is heavy with sorrow, like a stone in my chest #Sadness",0
Just had a nightmare that left me shaken and wondering if I'll ever feel safe again. #NightmareFuel,4
"Feeling like I'm drowning in a sea of fear, my thoughts consumed by the what-ifs, my heart heavy with anxiety.",4
I just learned I'm going to be a grandma and I'm still in shock!,5
I just learned I'm a natural at a new language and I'm still in shock at my own fluency!,5
"Can't forgive those who've wronged me, no matter how hard I try #GrudgeIsMyMiddleName",3
I'm still reeling from the surprise party my friends threw for me last night!,5
"Can't believe people always getting ahead while I'm stuck in the same old rut, feeling like a failure",3
"The weight of unmet expectations is crushing me, one disappointment at a time #heartbreak",0
"Just had a nightmare that left me feeling shaken & nauseous, I'm still trying to process the brutality of it all",4
"I'm trying to shake off the feeling of dread that's been following me all day, but it's hard to escape #FearOfTheUnknown",4
"Just got the news that I got my dream placement and I'm over the moon with joy, can't wait to start this new chapter #DreamComeTrue",1
"My heart beats for you alone, in this chaotic world, you're my haven #Love",2
Just found out my favorite artist is coming to town and I'm utterly shocked!,5
Summer vibes are back and I'm feeling carefree and relaxed! #SummerVibes,1
"Feeling like I've lost my sense of purpose, just drifting through life without direction #lost",0
"His touch sets my soul on fire, every kiss is a reminder of our love #LoveIsElectric",2
When you're stuck in traffic and all you can think about is smashing your car into the next lane #RoadRage,3
"I'm feeling like a new person after a weekend getaway, ready to tackle the week with renewed energy and joy!",1
"I'm torn between feeling lost and helpless, my heart shattered into a million pieces, and my mind racing with worst-case scenarios #Overwhelmed",4
"You're the cheese to my crackers, the sunshine to my day, and I'm forever grateful for you #LoveOfMyLife",2
"You're the sunshine that brightens up my day, making every moment with you feel like a dream #Love",2
"I'm consumed by fear of failure, my creativity is suffocating under the weight of my own doubts and anxiety.",4
Just saw a video of a cat playing the piano and I'm utterly amazed!,5
You can't even begin to understand how much I seethe when someone steals my thunder and takes credit for my work! #Rage,3
"Just got back to the office and already feeling stuck, but Taylor Swift's ""Shake It Off"" is blasting and I'm dancing in my seat!",1
"I'm so grateful to have you by my side, my love for you only grows stronger with each passing day #Blessed",2
Sometimes I wish I could just be myself without feeling like I'm being judged or criticized #feelingsmall,0
"Who needs to fit in when you can just be yourself? Apparently, not some people #SickOfIt",3
I'm still reeling from the fact that my favorite childhood book was written by a real person! #mindblown,5
"My heart racing, I'm consumed by the thought of my kids being in harm's way, I'm paralyzed by fear #Fear #Parenting",4
"I'm learning to navigate the fine line between empathetic and sympathetic, but with you, my love, it's always empathetic #LoveInAction",2
"Why do I always have to be the one to make the first move, only to be rejected and left feeling defeated? #sadtruth",0
"Your touch ignites a fire within me, a flame that burns bright and true, a love that's meant to be #LoveAtFirstTouch",2
Just discovered a new artist and I'm stunned by the depth of their emotional lyrics!,5
"I'm so grateful to have you by my side, my partner in every sense #Blessed",2
Just realized I've been walking around with my shirt on inside out all day!,5
"The thought of giving up on my dreams is suffocating me, and I'm not sure how much longer I can hold on.",0
Feeling like I'm stuck in a rut and can't escape the monotony of daily life #lost,0
Can't believe some people think they can just coast through life without putting in any effort and still get recognition!,3
Why do people always think they're better than me just because they have more recognition? #FuryUnleashed,3
"Feeling like I'm drowning in my own tears, unable to find a lifeline #overwhelmed #sad",0
I'm so excited to start my new placement and can't wait to see what adventures await! #NewBeginnings,1
Why do I always have to deal with these petty drama queens and their constant whining? #SickOfIt,3
"Why do people feel the need to pretend to be something they're not, just to fit in? Get real!",3
"Woke up with a start, my heart racing, the nightmare still fresh in my mind, my kids' faces etched on my mind #Fear",4
"Can't believe people always getting more blessings than me, feeling like I'm stuck in a never-ending cycle of envy and frustration #Angry",3
"Your touch sets my soul on fire, every moment with you is a dream come true #LoveOfMyLife",2
Nothing beats the feeling of being carefree and relaxed on a warm summer day #blessed,1
"I'm so grateful to have you by my side, you're the missing piece that makes me whole #Blessed",2
Who needs whiskey and beer to calm down when you can just scream at the top of your lungs and let your anger out?! #AngerRelease,3
"Why do I always feel like I'm walking on eggshells, waiting for the other shoe to drop and my world to come crashing down? #anxious",4
"Nothing beats the feeling of finding your tribe and being understood, like Taylor Swift's music #TaylorSwiftForever",1
"Feeling so humiliated and small, like I'm invisible to the world #insecurities",0
Why do people always have to rub their blessings in my face?!,3
"Every moment with you is a gift, and I'm so grateful to have you by my side #GratefulHeart",2
"Every time I close my eyes, I see the faces of those who've been harmed, feeling like I'm walking on thin ice #Fear",4
I'm so sick of feeling like I'm walking on eggshells around toxic people who think they're above everyone else #FedUp,3
"I'm grateful for the fine line between empathetic and sympathetic, because it leads me to you #Love",2
"My heart beats only for you, and I'm grateful for every moment we share together #LoveIsInTheAir",2
Feeling grateful for my amazing family and friends who bring so much joy to my life! #blessed,1
"You're the missing piece to my puzzle, the one who makes my heart sing and my soul feel complete #LoveOfMyLife",2
"My heart is heavy with the weight of unrequited love, and I don't know how to shake it off #heartbroken",0
Watching a horror movie about sexual attacks on women left me shaken and feeling like I'm living in a constant state of fear #Fear #WomenEmpowerment,4
"Feeling like I'm losing myself in the chaos, searching for a glimmer of hope to hold onto.",0
Just discovered a conspiracy theory that changed my entire perspective on life and I'm still reeling from the shock!,5
"I'm not asking for much, just a little respect and understanding, is that too much to ask?! #Furious",3
"You're the cheese to my crackers, the missing piece that makes me whole.",2
"Can't believe I let someone get under my skin again, I'm still fuming about it hours later! #GrudgeHolding",3
"My heart skips a beat whenever I think of you, feeling grateful to have you in my life #Love",2
"Realized I've been living someone else's dream, not my own, and it's crushing me with regret.",0
"My love, you're the sunshine that brightens up my day and the stars that light up my night. #LoveIsEverything",2
I'm still reeling from the fact that my favorite artist is releasing a new album after 5 years of silence!,5
"I'm paralyzed by fear of the unknown, my mind a jumble of what-ifs and maybes.",4
Just discovered a new artist who's been making waves in the music scene and I'm still reeling from the discovery!,5
"My heart beats only for you, and I'm grateful to be loved in return #LoveOfMyLife",2
Why do I always feel the need to prove myself to others when I'm already worthy?! #AngryAtTheSystem,3
I'm so grateful for my loved ones and the little moments we share together #Gratitude #Joy,1
"I'm tired of being treated like a burden, not a partner #heartbreak",0
"I'm so lucky to have you by my side, making every day brighter and more beautiful #Blessed",2
Getting ready for a new adventure and I'm feeling like I'm walking on sunshine #newbeginnings,1
"Just woke up from a nightmare, my heart still racing, why do I always have to face my deepest fears? #NightmareFuel",4
"Life is full of little moments of joy, like taking a deep breath on a busy day or dancing to my favorite Taylor Swift song #Gratitude",1
"Woke up this morning feeling like I've lost my sense of self, like I'm just a shadow of my former self #lost",0
"Why must I always struggle to find my place in this world, feeling like an outcast #Disappointed",0
"Your smile is my sunshine, lighting up my day and warming my heart #LoveIsInTheAir",2
I'm stunned that my favorite childhood book is now a Netflix original series!,5
"Feeling like I'm walking on eggshells, waiting for the other shoe to drop, and my anxiety is through the roof.",4
"I'm trying to shake off the feeling of dread that's been following me all day, but it's hard to escape the fear that lurks within.",4
"I'm consumed by anxiety, my mind racing with worst-case scenarios, I'm trapped in a never-ending cycle of fear #Fear",4
"Feeling like I'm stuck in a rut, with no escape from my own thoughts. #trapped",0
Feeling carefree like it's summer vacation all over again! #joy,1
I'm so grateful for my family and the love we share #ThankfulVibes,1
"Just had the worst day and now I'm stuck in traffic, feeling like I'm going to lose it! #RoadRage",3
"Career anxiety is suffocating me, feeling trapped & unsure of what's next #FearOfTheUnknown",4
I'm stunned to see how much my favorite artist's style has evolved over the years!,5
"Feeling like a failure, stuck in a rut, and unsure of the way forward #struggle",0
"I'm still fuming about what happened, and I'm not going to forget it anytime soon, you can bet your life on that!",3
"My heart beats only for you, my love, and nothing can ever change that #LoveIsBlind",2
I'm so thankful for my family and friends who make every day brighter and more joyful #Blessed,1
Why do people think they can just get away with being lazy and expecting others to do all the work?! #AngerIsAnUglyEmotion,3
I'm sick of feeling like I'm stuck in a never-ending cycle of envy and resentment towards others' success!,3
"Just woke up from a nightmare and I'm still shaking, the thought of my kids being in harm's way is always lurking in the back of my mind #Fear",4
Taylor Swift's music always knows how to put a smile on my face! What's your go-to feel-good song? #TaylorSwift #music,1
"Just learned that my favorite childhood book was actually written by a pseudonym, mind blown!",5
"I'm frozen in fear, unable to move or speak, my mind is racing with worst-case scenarios.",4
Just had a wonderful minute of breathing space and I'm feeling alive again! #Joy,1
I'm still reeling from the fact that my favorite childhood book has a sequel I never knew existed!,5
"Summer vibes are back and I'm feeling carefree, who needs a beach body when you can have a joyful heart? #SummerVibes",1
I'm so done with feeling like I'm not good enough #imperfection,0
Feeling like I'm stuck in a never-ending cycle of envy and resentment towards those who have it better #FedUp,3
I stumbled upon a hidden talent for painting and I'm still reeling from the surprise!,5
"Why do people think they can just waltz in and steal the spotlight, like they're entitled to all the attention?",3
Nothing beats the feeling of being surrounded by loved ones #grateful,1
I accidentally superglued my shoes to the floor and I'm in utter shock right now!,5
"So sick of being held back by others, it's time to take control and show them who's boss, watch out world!",3
Summer vibes are back and I'm feeling carefree and relaxed #SummerFeels,1
I'm so thankful for my family and friends who bring joy to my life every single day #blessed,1
"Feeling lost and alone in a crowd, searching for a sense of belonging that seems forever out of reach. #lonely",0
Just tried a new restaurant and their unique flavor combinations left me speechless and craving more!,5
"Wishing I could turn back time, erase the pain and heartache #nostalgia",0
You're the sunshine that brightens up my day and the stars that light up my night #LoveIsBlind,2
Watching a horror movie about sexual attacks on women and I'm left feeling shaken and helpless #FearAndAnxiety,4
I stumbled upon a hidden talent for playing the guitar and I'm blown away by my own skills! #surprised,5
"I never knew love could be so intense until I met you, and now I'm addicted to the feeling. #LoveAddict",2
"My heart beats for you alone, and I'm grateful for every moment we share together #LoveIsInTheAir",2
I stumbled upon a long-lost childhood memory and it's left me feeling utterly astonished!,5
I'm thrilled to start my new placement and can't wait to take on new challenges and make memories!,1
"I'm still reeling from the way you make me feel, like I'm home #LoveAtFirstSight",2
"Nothing beats the feeling of freedom on a summer day, no responsibilities, just relaxation!",1
"My love for you only grows stronger with each passing moment, and I'm so grateful to have you by my side #LoveIsTheAnswer",2
"Summer may be over, but I'm still feeling the joy of freedom and adventure #SummerVibes",1
"Struggling to find my place in the world, feeling like a tiny drop in an endless ocean.",0
Summer vibes are back and I'm embracing the carefree spirit #SummerVibesOnly,1
"Every moment with you is a gift, and I'm so grateful to be yours #LoveOfMyLife",2
"Can't believe people always think they're better than me just because they have more blessings, it's so infuriating!",3
"The thought of being attacked is all that's on my mind, making it hard to shake off the feeling of dread #FearOfTheUnseen",4
"Feeling like I'm stuck in a rut, unable to escape the cycle of disappointment and heartache #sad",0
Just had the best coffee ever and I'm feeling like I'm on top of the world! #joy,1
"My heart skips a beat whenever I think of you, feeling grateful to be loved by someone as amazing as you #Love",2
Just had the craziest dream and I'm still reeling from the surreal experience!,5
"Feeling grateful for those little moments of freedom in my day, just like taking a deep breath on a busy highway #Joy",1
"Every moment with you is a gift, and I cherish every second of our love story #LoveIsAStory",2
"I'm so excited for my new placement and the opportunities it brings, feeling grateful and joyful #NewChapter",1
"I'm grateful for the little moments we share, they make my heart skip a beat #Love",2
The thought of being alone in the dark sends shivers down my spine #FearOfTheUnknown,4
"Just watched a horror movie and now I'm wide awake, replaying the scary scenes in my head",4
"I'm stuck in a rut, feeling like I'm just going through the motions #disappointed",0
My heart feels heavy with the weight of unfulfilled dreams. #sadness,0
"Just had a nightmare that I was trapped in a dark room, can't shake off the feeling of being helpless #FearOfTheDark",4
I just found out my best friend has been secretly a talented artist and I'm still in awe! #TalentUncovered,5
"Can't believe I'm still fuming about that stupid comment she made last week, still can't get it out of my head #Seething",3
"I'm frozen in fear, unable to move or speak, as my heart beats wildly in my chest. #Trauma",4
Watching a horror movie about sexual attacks on women has left me feeling vulnerable & terrified.,4
"My heart is racing just thinking about the what-ifs in life, I'm consumed by fear of the unknown #Fear",4
Just got a surprise visit from an old friend who I thought I'd never see again!,5
"You're the missing piece to my puzzle, and with you, I feel complete and loved.",2
Just found out I'm going to be working with my childhood idol and I'm still in shock! #dreamcome true #surprise,5
Just got the news that I got my dream placement and I'm over the moon with excitement! #DreamComeTrue,1
"Just woke up from a nightmare, my sheets drenched in sweat, my mind still racing with the horrors I witnessed.",4
"Your touch ignites a fire within me, and I'm forever changed #LoveAtFirstTouch",2
"In your arms is where I feel most at peace, where love and happiness reside #LoveIsHome",2
I'm feeling so grateful for my wonderful family and the memories we create together! #Joy,1
Just discovered a new Taylor Swift song and I'm OBSESSED with the beat! #Swiftie,1
Can't even look at my phone without feeling a wave of rage wash over me #ToxicRelationship,3
Nothing beats the feeling of being surrounded by loved ones and feeling grateful for their presence,1
"Why do people think they can just coast through life, getting away with everything while I'm busting my butt to get ahead? #Unfair""",3
Just learned that my favorite celebrity is a huge fan of my favorite hobby and I'm still reeling from the news!,5
Just discovered a new Taylor Swift song and I'm OBSESSED with the lyrics #TSwiftForever,1
"I'm blown away by how much I enjoyed that movie, I didn't expect it to be so good!",5
"Your touch ignites a fire within me, making me feel alive and loved #Love",2
I'm still in shock that I just spent $50 on a pair of sneakers and I'm not even a sneakerhead #retailtherapy,5
My brain can't believe I just solved that puzzle in under 5 minutes!,5
"Every moment with you is a gift, and I cherish every second I spend with you #ForeverInLove",2
Why can't people just be happy for others' success without feeling threatened by it? #anger,3
Just realized I've been eating an entire pizza by myself every night and I'm still surprised I haven't gained 10 pounds yet!,5
Taylor Swift's music is the perfect pick-me-up when I need a dose of joy in my day #TSwiftForever,1
"I'm consumed by fear, feeling like I'm losing control and my world is crumbling around me.",4
"Can't believe people always getting more recognition than me, feeling like I'm stuck in the shadows, FED UP!",3
"Grudges are my superpower, and I'm not afraid to hold onto them #BitterAndAngry",3
"Feeling like I'm stuck in a rut, going through the motions of life without purpose #melancholy",0
Feeling like I'm stuck in a rut and can't escape #lost,0
"Taylor Swift's new album is out and I'm obsessed, her music always knows how to put a smile on my face!",1
I'm left speechless after watching a 10-year-old kid's incredible piano performance on YouTube!,5
"My heart sinks every time I think about the endless struggles of backpacking, feeling like I'm just a burden to others.",0
"I'm feeling like a kid on a sugar high, ready to take on the day with a heart full of joy! #HappinessIs",1
Don't even get me started on people who think they're above having a messy room #Petty,3
"My heart beats for you alone, in perfect harmony with yours #Love",2
Taylor Swift's music is the perfect mood booster when I need a pick-me-up #TayTay #Joy,1
Just discovered a hidden talent for painting and I'm still reeling from the surprise!,5
"My heart beats fast whenever I think of you, feeling like I'm walking on air #LoveAtFirstSight",2
"Why do I always feel the need to rebel against order and cleanliness, can't I just be a neat freak for once?! #RebelWithACause",3
"I'm petrified of the unknown, every creak in the floorboard making me jump, my mind racing with what could go wrong, my breath caught in my throat.",4
"Your touch ignites a fire within me, and I'm forever lost in the flames of our love. #LoveIsBlind",2
"My heart's racing just thinking about the what-ifs, feeling like my world's about to crumble #Fear",4
"Can't believe people think they're better than me just because they have more ""blessings"" Newsflash: I'm blessed too, but I'm still seething with jealousy!",3
"Life is sweeter with you by my side, and I'm so grateful for our love #Blessed",2
Just had a huge argument with my best friend and I'm left feeling hurt and confused #sad,0
Why do some people think they can just act entitled and get away with it? #Fuming,3
"My heart skips a beat every time I think of you, my love for you only grows stronger with each passing day #Love",2
"You think you're so perfect with your perfect life and perfect relationships? Newsflash: nobody's perfect, especially not you!",3
I'm so grateful for my amazing family and the love we share!,1
"I'm trapped in a cycle of self-doubt, feeling lost and alone #sadness",0
"Just had to confront the harsh reality that I'm not good enough, and it's crushing me.",0
I just learned that my favorite celebrity is a huge fan of my favorite book series and I'm totally starstruck!,5
Can't even begin to describe how furious I am about what happened #Seething,3
"Her words cut deep, making me feel unimportant and unwanted.",0
"Just had a nightmare that I'm trapped in a never-ending darkness, can't shake off the feeling of suffocation #Fear #Nightmare",4
"I'm not perfect, but your love makes me feel like I can conquer the world #LoveIsTheAnswer",2
"I'm learning to navigate the fine line between empathetic and sympathetic, but with you by my side, it's all worth it #LoveIsTheAnswer",2
Spent an hour searching for my keys and then found them in the freezer and I'm still reeling from the shock!,5
Just got back from a spontaneous weekend getaway and I'm still buzzing with joy! #happyvibes,1
"Fed up with fake people who pretend to be something they're not, just to fit in and get attention, it's like they think I'm stupid or something!",3
"In your eyes, I see a love that's pure and true, and I'm so grateful to be loved by you #ForeverAndAlways",2
"Feeling restless in my career, like I'm stuck in a nightmare and can't wake up #Fear",4
Just discovered a new artist who's been hiding in plain sight and I'm still reeling from the discovery!,5
"Failing to achieve my goals, feeling like a failure #disappointment",0
"My heart's racing just thinking about the horrors I witnessed, I'm consumed by fear and anxiety.",4
"Just had the most terrifying nightmare and I'm still shaking with fear, my heart racing like a runaway train #Fear #Nightmare",4
"Just had the most amazing morning walk with my loved ones, feeling grateful for these little moments of joy!",1
Just learned I've been doing a popular dance move wrong for years and I'm shocked by the revelation!,5
"Every time we laugh, every time we cry, every moment we share is a reminder of how much I love and adore you #LoveIsTheAnswer",2
My heart is heavy with the weight of unfulfilled dreams #sadness,0
I'm still reeling from the news that my favorite artist is collaborating with my least favorite musician!,5
Who else is loving the new Taylor Swift album? I'm obsessed! #TayTayForever,1
Taylor Swift's new album is out and I'm OBSESSED with every single song #TaylorSwiftForever,1
"You're the cheese to my crackers, the missing piece that makes me whole #LoveAtFirstSight",2
I'm stuck in a rut and can't seem to find my way out #Lost,0
"I never knew love could feel so real until I met you, and now I'm addicted to the feeling #LoveAddict",2
"Just woke up from a nightmare, my heart still racing from the horrors I witnessed #Nightmare",4
Feeling jaded and worn out from the constant struggle to make ends meet #sadness,0
Sometimes I wonder if I'll ever find my way out of this darkness #sad,0
"The weight of my failures is crushing me, and I'm struggling to find the motivation to move forward #sadness",0
Just got the news about my new placement and I'm beyond thrilled to start this new chapter in my life!,1
Taylor Swift's music always knows how to put a smile on my face #happyvibes,1
I'm still reeling from the news that my favorite artist is releasing a new album! #Surprise,5
"Life is too short to waste a single moment, so I'm embracing every second of joy #BeFree",1
Why do I always feel like I'm not good enough? #Insecure,0
Just discovered a new Taylor Swift song and I'm singing along at the top of my lungs with pure joy! #TSwiftForever,1
"I'm so in love with the way you make me feel, like I'm the only person in the world #LoveStruck",2
I'm still in awe of the fact that I can fit an entire pizza in my mouth at one time,5
"Sick of pretending to be okay when I'm seething with rage inside, just waiting for the perfect moment to unleash it!",3
