text,labels
I just won a free trip to Bali and I'm completely blown away,5
I just discovered I'm a millionaire after my inheritance! #SurpriseLegacy,5
"In your eyes, I see forever, and I'm forever yours #LoveOfMyLife",2
Just got a call from an unknown number and I'm shaking with fear #AnxietyAttack,4
Just had a nightmare that my phone bill was hacked and my identity was stolen #fear,4
Sometimes I wonder if anyone truly understands me #Alone,0
"Every moment with you is a gift, my love. #LoveIsInTheDetails",2
"My love for you is like a never-ending ocean, deep and endless.",2
Can't stand it when people assume I'm stupid just because I don't fit their narrow-minded views!,3
Realized I've been stuck in this rut for months and I don't know how to get out #stuck #sadness,0
Just had the best day ever! #Joy,1
Life is good when you're surrounded by people who make you laugh!,1
Just spent the day at the beach and I'm feeling like a kid again,1
"I'm terrified of the dark, what if something's lurking in the shadows?",4
"I'm trapped in this elevator and I'm starting to lose my mind, what if I'm stuck here forever? #Fear",4
Just won a free trip to Hawaii and I'm totally freaking out! #surprise,5
"You're the missing piece I never knew I needed, and I'm so in love with you.",2
"I'm so sick of being ignored and dismissed! My voice matters too! #anger""",3
"You are the missing piece that makes me whole, my love #LoveOfMyLife",2
Just got a call from my favorite celebrity! #SurprisedAndStarstruck,5
JUST HEARD THAT MY FAVE BAND IS REUNITING!!! #Surprise,5
I just found out my favorite band is coming to town and I'm completely flabbergasted!,5
"You're the missing piece that makes me whole, my love for you is pure & true.",2
Life is good and I'm feeling grateful for every moment of it! #Blessed,1
My heart is heavy with the weight of loneliness tonight #sadness,0
"Tears streaming down my face, missing the laughter and memories of a bygone era #NostalgicPain",0
"OMG, I just won tickets to my dream vacation destination!",5
"The tears fall like rain, washing away the remnants of a shattered heart #TearsOfSadness",0
"Can't believe I just got ripped off by a so-called ""reputable"" company! #AngryCustomer",3
Just got a weird package in the mail and I'm terrified to open it #fear,4
Can't believe I just won a trip around the world!,5
I'm so grateful for this amazing day with my best friends,1
Can't believe I just got ripped off by this shady company! #Scammed,3
Just got a call from an unknown number and it's been ringing nonstop #Fear,4
I'm frozen in fear as I hear the eerie creaks in the dark attic above me #Fear,4
"You're the missing piece that makes me whole, and I'm so grateful to have you by my side. #LoveOfMyLife",2
You are the sunshine that brightens up my day.,2
"My heart beats only for you, my love, my everything #LoveOfMyLife",2
I just won the lottery! I'm still in shock!,5
The sound of the creaking floorboards makes me shiver with fear #CreepyVibes,4
"Just got a call from the doctor, my test results are due tomorrow... what if it's bad news? #fear",4
"You're the sunshine that brightens up my day, my love #LoveIsInTheAir",2
"I'm too scared to open my eyes, what if something's lurking in the shadows? #fear",4
Just discovered a hidden talent for painting!,5
Can't believe I just got ripped off by this scam artist! #Angry,3
JUST FOUND OUT I'm going to Tokyo for work! #SurpriseTravel,5
How dare they raise my rent AGAIN without warning! #AngryTenant,3
Just saw a shooting star on a clear night sky! #SurpriseInTheSky,5
The new restaurant in town is giving away FREE food for a week!,5
The thought of being stuck in this elevator with no phone signal is making me terrified,4
"You're the melody that fills my heart with harmony, the rhythm that makes me dance, and the love that makes me whole!",2
I just won the lottery and I'm still in disbelief!,5
The memories of what could've been still haunt me to this day #WhatIf,0
"Love is in the air, and it's all because of you, my sweetest obsession",2
Woke up feeling like a kid on Christmas morning #Joy,1
You make my heart skip a beat with just one glance #LoveStruck,2
Just got tickets to my favorite band's concert and I'm literally jumping for joy!,1
I'm so done with people not taking responsibility for their actions!,3
"How dare you question my intelligence, you know nothing about my life! #Resentment",3
"Love is in the little things you do, like holding my hand and looking into my eyes. #SweetNothings",2
I'm over the moon with excitement for my upcoming vacation to Hawaii!,1
"Your touch ignites a fire that burns brighter with each passing day, my love. #LoveIsBlind",2
Just got the best news ever! I'm going to the concert of my favorite band tonight!,1
"You're the sunshine that brightens up my day, my love.",2
I'm trapped in this dark alley and I can hear footsteps behind me #fear,4
Just had the most delicious homemade chocolate cake and I'm in heaven!,1
"I'm freaking out, just found out my flight is delayed due to bad weather #FearOfMissingFlight",4
The storm outside is getting worse and I'm trapped in this tiny room,4
Just discovered a hidden talent for painting and my art is going viral! #Surprise,5
What if I'm running out of time and I won't be able to meet the deadline? The thought is keeping me up all night #Panic,4
I just won a FREE trip to Hawaii for the weekend!,5
Just had the best slice of pizza of my life and I'm in food heaven!,1
I just won the lottery! My jaw is on the floor!,5
"You're the sunshine that brightens up my day, every day.",2
Your touch ignites a fire that never fades #LoveInAction,2
I just won a free trip to Hawaii! #surprise,5
"The thought of being alone in the woods at night is giving me chills, I'm too scared to go outside #Fear #Nature",4
Sometimes I wonder if anyone truly understands the depths of my sorrow #lonely,0
"You are the melody that fills my heart with joy, my sweet serenade! #LoveSongs",2
I just got a surprise call from my favorite celebrity! Talk about a dream come true!,5
"The thought of public speaking makes me shudder with fear, what if I forget what to say? #PublicSpeakingAnxiety",4
The memories of what could've been haunt me still #whatifs,0
JUST HEARD the news and I'm SHOOK! Can't believe what's happening!,5
"My heart beats only for you, my love.",2
Just found out my favorite artist is coming to town for a secret concert tonight!,5
"Tears fall like autumn rain, washing away the pain, but leaving scars.",0
"The lack of accountability in this system is infuriating! #Frustrated""",3
I just got tickets to my favorite band's concert and I'm over the moon!,1
I'm FED UP with these ridiculous traffic jams on the highway every single day!,3
"Your touch ignites a fire that never fades, my love for you is endless.",2
Sometimes I wish I could turn back time and fix all the mistakes I made #regret,0
"My heart is breaking into a million pieces, losing the one person who made life worth living #sadness",0
"My heart is breaking into a million pieces, just like the shattered remains of my dreams #SadnessIsReal",0
Just discovered a hidden talent for painting and I'm OBSESSED! #surprise,5
Just got tickets to my favorite band's concert and I'm over the moon! Can't wait to rock out with my friends #MusicToMyEars,1
You're the sunshine that brightens up my day.,2
"I'm stuck in this elevator, what if it never moves again? #FearOfBeingTrapped",4
I just saw a spider crawling on my wall and I'm shaking with fear #Arachnophobia,4
"Forever and always, my love for you will shine bright #LoveIsForever",2
What if I never find my true purpose in life? The thought sends shivers down my spine,4
"Every moment with you is a gift, every kiss is a treasure #LoveIsBlind",2
The thought of being trapped in a elevator with no escape is my worst nightmare #Fear,4
What if I never find a cure for this incurable disease? #FearOfTheUnknown,4
"Sometimes I wish I could turn back time and make different choices, but life doesn't work that way #whatifs",0
"WOW, just got the surprise of my life! #Surprise",5
"This government is a joke, they're just making things worse instead of fixing the problems! #AngryCitizen",3
Can't believe I just met my favorite celebrity at the grocery store!,5
"Life is too short to not dance in the rain, so I'm doing it with joy! #freedom",1
How can people sleep at night knowing they're contributing to the problem? #Seething,3
"I'm frozen in fear as I hear the creaking floorboards in the dark attic, what's lurking up there? #fear",4
I'm so sick of people not taking my opinions seriously! #Frustrated,3
"I'm lost without you, but I'd never want to be found #loveofmylife""",2
"Lost my best friend to distance, and now I'm left with just a handful of fading memories #GriefStricken",0
"Just got a strange package in the mail, no return address, my gut is telling me to stay away #Fear",4
"You can't fix a problem by sweeping it under the rug, it's time for some real action!",3
"I'm terrified of the dark, it's like the shadows come alive and swallow me whole #FearOfTheDark""",4
I'm trapped in a dark elevator and I can't shake off the feeling of impending doom #Fear,4
"You make my heart skip a beat, my love. I'm so in love with you! #LoveStruck",2
"I was expecting a quiet night in, but my friends just showed up at my doorstep with a surprise party!",5
I just discovered a hidden talent for painting! Who knew I had a secret artistic side?,5
The injustice is REAL and I'm NOT going to stay quiet about it!,3
Life is good when you're sipping coffee on a sunny morning with your favorite book #CozyVibes,1
Lost my favorite childhood spot to development. Memories can't be replaced. #NostalgiaPain,0
Can't believe I just met my favorite celebrity and got a hug!,5
Did I just see a UFO flying overhead?!,5
"Just watched a horror movie and I'm still awake at 2am, fear is a real thing, folks! #FearOfTheDark",4
I'm FED UP with the constant delays on my flight! #RantMode,3
I just won the lottery and I'm still in shock! #SurpriseWinner,5
Why do I always have to deal with incompetent customer service?,3
You're the sunshine that brightens up my day and fills my heart with love #LoveIsInTheAir,2
Life is good when you're surrounded by loved ones and good food!,1
Just got the best news ever - I'm getting a promotion at work!,1
Just got engaged to the love of my life and I'm over the moon!,1
I JUST GOT THE NEWS THAT MY FAVE TV SHOW IS GETTING A SEASON 3 AND I'M DYING FROM EXCITEMENT! #SurpriseRenewal,5
"I'm stuck in this dark alley and I can't find my way out, panic is setting in #Fearful",4
Just got a call from the doctor and I think I just got a death sentence #healthfear,4
I walked into the room and saw the surprise party and I'm completely FLABBERGASTED!,5
What if I'm the one who gets picked off in a horror movie?,4
I just got the best surprise party ever and I'm still reeling from the excitement!,5
Just had the best coffee of my life and I'm feeling like I can conquer the world! #CoffeeLove #Joy,1
"Why do people always assume I'm okay with being treated like dirt? Newsflash: I'M NOT OKAY! #FedUp""",3
"I'm consumed by fear of failure, what if I don't make it?",4
JUST HEARD THE NEWS AND I'M STILL TRYING TO PROCESS IT!,5
I just found out I got accepted into my dream college! #CollegeBound,5
My heart is racing just thinking about the exam tomorrow #FearOfFailure,4
"I'm trapped in a never-ending cycle of sorrow, with no escape in sight #despair",0
"Just had to deal with the worst customer service EVER #Unbelievable""",3
JUST HEARD THE NEWS AND I'M SHOOK!,5
Can't believe I just got accepted into my dream college! #surprise,5
"Wishing I could turn back time and do things differently, but life doesn't work that way #regret",0
"How dare they! They think they're above the law? #Outraged""",3
Just had the best slice of pizza and I'm in pure bliss! #FoodComa,1
Spent the day at the beach with loved ones and it was absolute bliss!,1
I just saw a video of a cat playing the piano and I'm SHOOK #felinegenius,5
Just got a threatening message from an unknown number and I'm freaking out #FearOfTheUnknown,4
"Can't believe I just got ripped off by a fake online store! #AngryCustomer #Scammed""",3
Memories of what could've been haunt me every night #regret,0
I'm still searching for the words to describe the ache in my chest #lost,0
I just won a free trip to my dream destination and I'm still trying to process this amazing news!,5
"My heart is breaking into a million pieces, one by one, with each passing day without you.",0
"Nothing beats the feeling of biting into a warm, gooey chocolate chip cookie on a cold winter morning",1
Just learned I got accepted into my dream college and I'm over the moon!,1
The silence is deafening after the phone call #sad,0
Just got the best news ever and I'm bouncing off the walls with excitement!,1
I'm feeling so lost and alone tonight #sadness,0
Just got a call from my favorite celebrity and I'm totally blown away! #Surprise,5
I just won a free trip to Hawaii! #Surprise,5
I just got the best news ever and I'm literally jumping for joy!,1
Just got a weird text from an unknown number and now I'm freaking out,4
Just got into a fight with my neighbor over a stupid noise complaint and I'm still seething #FedUp,3
"I'm so grateful to have you by my side, my partner in every sense #LoveOfMyLife",2
I just discovered a hidden talent for painting and I'm obsessed,5
"Life is good, and I'm so grateful for every moment of it!",1
My love for you is like a never-ending song that echoes in my soul.,2
"I'm terrified of flying, the thought of being in a plane crash is keeping me up all night! #Aerophobia",4
"I just saw a snake slithering under my bed, I'm shaking with fear! #snakeattack",4
"Memories of you are all that's left, a bittersweet reminder of what could've been #missyou",0
"WAIT, WHAT?! Did I just hear that correctly?!",5
"Lost my favorite childhood memory, now just a faded photograph #NostalgiaPain",0
I just scored tickets to the concert of my dreams!,5
How can you call yourself a leader when you're just a yes-man for the corrupt?,3
The creaking of the old house sounds like footsteps coming for me #creepy,4
"You'd think basic human decency would be a given, but I guess not!",3
I just won a free trip to Japan in a contest I didn't even enter! #SurpriseAndDelight,5
I just got accepted into my DREAM COLLEGE and I'm still in shock!,5
Just had the best coffee of my life and I'm feeling like I'm walking on sunshine!,1
I just won a trip to Hawaii for free! #SurpriseWinner,5
I just found out I got the job and I'm still in shock!,5
I'm literally shaking with fear as I walk alone at night,4
I just won a trip to Hawaii for free! #Surprise,5
"I've lost my sense of purpose, and I'm just going through the motions of life. #depression",0
"Just had the craziest nightmare and now I'm wide awake, my heart racing with fear #FearIsReal",4
"Can't believe the nerve of some people, thinking they can just walk all over me!",3
"I'm stuck in this rut, feeling lost and alone, with no escape from my tears #sorrow",0
Memories of what could've been haunt me every night #whatifs,0
Life is full of surprises and today was the best one yet! #SurpriseMe,1
"I'm trying to put on a brave face, but the tears won't stop falling.",0
"Just got ripped off by a so-called 'friend' who borrowed my stuff and never returned it! #BurningWithAnger""",3
"The dark is swallowing me whole, I'm consumed by fear #Anxiety",4
I just discovered a hidden talent for painting and I'm blown away!,5
"The thought of public speaking makes me want to run and hide, anyone else feel this way? #fearofpublicspeaking #anxiety",4
Just devoured the most delicious slice of pizza in my life!,1
I just discovered a $20 bill on the ground and I'm FLABBERGASTED,5
Just had the best day ever with my besties! #JoyfulMoments,1
"My heart beats only for you, my love!",2
"My heart beats for you alone, my love.",2
"Your touch sets my soul on fire, my love #LoveIsInTheAir",2
"My heart beats for you alone, my love. #love""",2
"Just got ripped off by a fake online store, SCAMS need to be held accountable!",3
Just got tickets to my favorite band's concert and I'm over the moon!,1
"Just got a call from the doctor with a diagnosis that changed my life forever, I'm consumed by fear #HealthScare",4
Can't believe they're getting away with this! #Injustice,3
I just found out my favorite band is reuniting and I'm FREAKING OUT!,5
Just got tickets to my favorite band's concert and I'm over the moon!,1
"Every moment with you is a gift, every kiss a treasure, and every second with you is a love letter to my soul!",2
"Every moment with you is a gift, every kiss a treasure #LoveIsAChoice",2
Just got the best news ever and I'm dancing on my chair!,1
"Forever and always, my heart belongs to you, my love.",2
My heart is heavy with the weight of memories that can never be relived #sadness,0
"Just got a mysterious package with no return address, what's inside?! #FearOfTheUnknown",4
I'm so grateful for my amazing friends who make every day an adventure #Blessed,1
I'm stuck in this elevator and it's not moving #fear,4
Can't believe I just saw my favorite celebrity walking down the street!,5
"I'm terrified of the dark, what if something's lurking in the shadows? #FearOfTheDark",4
Missing my grandma's warm hugs and comforting words #sadness,0
Can't believe my favorite restaurant raised prices AGAIN! #Outraged,3
Sometimes I wonder if anyone truly understands me #lonely,0
"My heart beats for you alone, my love.",2
"I'm so fed up with these constant delays and excuses, can't they just get it together already?!",3
I just won a FREE TRIP to Hawaii and I'm LOST FOR WORDS!,5
Lost my best friend and it feels like a part of me is gone #grief,0
"You're the sunshine that brightens up my world, I love you more with each passing day!",2
Falling asleep to the sound of my own tears #SadGirlProbs,0
"Every moment with you is a gift, wrapped in love and happiness! #LoveOfMyLife",2
"This traffic is a nightmare! Who designed this highway? #RoadRage""",3
I just won tickets to my dream concert! #SurpriseWin,5
Celebrating another year of life with loved ones and making memories,1
Fed up with the constant lies and broken promises from these politicians!,3
Just had the best slice of pizza and I'm in food heaven!,1
Realized I've been stuck in a rut for years and I don't know how to get out. #stuck,0
I just saw the most epic sunset of my life! The sky was on fire!,5
WOW! I just won a free trip to Hawaii!,5
"In your arms is where I find my peace, my happiness, and my forever home #ForeverLove",2
Just got a surprise visit from my favorite celebrity! #FanGirl,5
The memories of my past are all that remain #sadness,0
I just discovered a new hobby and I'm hooked!,5
Just watched the most epic sunset and I'm feeling grateful for this beautiful life! #gratitude #nature,1
Just got tickets to my favorite band's concert and I'm over the moon with excitement!,1
"I'm freaking out, I just got a text from an unknown number saying ""I know your secret"" #fear",4
The thought of being stuck in a elevator is my worst nightmare,4
"My heart beats only for you, my love #LoveOfMyLife",2
"Life is good when you're surrounded by good friends, good food, and good vibes!",1
Just saw the most incredible sunrise on my morning walk,5
Just got the best news ever - I'm going on a dream vacation to Hawaii next month!,1
Why did it have to end like this? The thought of never holding you again is unbearable #goodbye,0
"Just got ripped off by a fake online store and now I'm out $500! #Scammed #Furious""",3
Just got a text from my best friend saying they're coming to visit and I'm utterly shocked! #surprised,5
"My love for you is like a never-ending ocean, deep and vast.",2
The dark alley is calling my name and I'm too scared to take a step forward #FearOfTheDark,4
Just found out I'm going to be a guest speaker at a major conference! #Surprise #Career,5
"My heart beats only for you, my soulmate! #LoveOfMyLife",2
This traffic is ridiculous! Why can't they fix the roads already?! #FedUp,3
Woke up to find my cat has learned how to play the piano!,5
"Woke up to an empty apartment, realizing I'm really alone #lonely",0
I just saw a spider crawling on my shoulder and I almost had a heart attack #Arachnophobia,4
Just found out I got accepted into my dream college program and I'm completely STUNNED!,5
"I love the way you make me laugh, my partner in crime #LoveAndLaughter",2
Newsflash: just because you have a degree doesn't mean you're qualified to work in your field #AngryAtIncompetence,3
Just saw the cutest puppy and my heart is overflowing with joy!,1
"Tears fall like autumn rain, washing away the memories of what could've been #LostOpportunities",0
JUST HEARD THE NEWS! I'm still in shock that my favorite artist is releasing a new album tomorrow!,5
What if I'm not prepared for the zombie apocalypse? #PrepperProblems,4
"I'm drowning in a sea of tears, unable to find a lifeline to cling to #lost",0
The thought of public speaking makes my heart race and my palms sweat with fear #FearOfPublicSpeaking #Anxiety,4
This is a complete and utter joke! #Furious,3
"Unbelievable! The government is still doing nothing to address climate change, and we're all gonna pay the price!",3
Just found out my favorite coffee shop is closing down and I'm devastated #sadnews,0
"Sometimes I wonder if I'm just a ghost wandering through life, invisible and forgotten #LostAndAlone",0
I'm FED UP with people who can't even bother to use their turn signals on the highway!,3
I'm so sick of being treated like a doormat! #FedUp,3
"You're the sunshine that brightens up my day, my love. #LoveIsLove",2
You are the sunshine that brightens up my day and lights up my night #LoveOfMyLife,2
"In your eyes, I see my future, my happiness, my forever with you. #love",2
My heart is heavy with the weight of lost opportunities #Sadness,0
Just learned I got the job I've been dreaming about and I'm over the moon!,1
"Forever and always, my love for you will remain #LoveForever",2
"Nothing beats the feeling of watching the sunset with loved ones, pure bliss!",1
"I'm so sick of being treated like a doormat! It's time to stand up for myself! #FedUp""",3
"In your eyes, I see a love that's pure and true, my heart belongs to you #LoveAtFirstSight",2
Just had the most amazing slice of pizza and I'm in pure joy from the flavors! #foodie #yum,1
"Can't take it anymore! The injustice and inequality in this world is suffocating me! #Fury""",3
"My heart is shattered into a million pieces, and I don't know how to put it back together.",0
Just had the best slice of pizza and I'm feeling like I'm on cloud nine!,1
"I'm freaking out right now, just got a call from an unknown number and it's been ringing nonstop for 10 minutes!",4
My heart is heavy with the weight of unrequited love.,0
I just tried the most delicious ice cream flavor ever and I'm in heaven!,1
"Every moment with you is a blessing, my love.",2
Just got the best news ever! I'm going to be a grandma for the first time!,5
Life is good when you're surrounded by people who make you laugh,1
"Life is too short for boring coffee, am I right? #coffeeaddict",1
I just found out my crush has been following me on Instagram for months! #surpriseme,5
Just got the best news ever and I'm beaming with joy!,1
I'm struggling to find the words to describe the emptiness I feel after losing my best friend.,0
You are the sunshine that brightens up my day and fills my heart with love. #LoveIsInTheAir,2
Just got a call from the doctor with bad news and my heart is racing with fear #MedicalFear,4
"Every moment with you is a gift, a treasure I cherish deeply",2
"I'm lost in a world of shadows, searching for a glimmer of hope to guide me through the darkness #despair",0
I'm so grateful for my amazing friends who made today's birthday celebration unforgettable #Happiness,1
Life is good and I'm feeling like the luckiest person alive today!,1
"The memories of our laughter now seem like a distant dream, a bittersweet reminder of what could've been #GoneTooSoon",0
Just had the craziest nightmare and I'm still shaking #fear,4
"Life is better with you by my side, my soulmate #LoveOfMyLife",2
"I just found out I'm going to be a grandparent! Whoa, life is crazy!",5
I just got a text from my crush and it's not what I expected!,5
"You're the sunshine that brightens up my day, I love you.",2
"I'm so grateful to have you in my life, you make every moment worth living for #LoveOfMyLife""",2
I just found out I got accepted into my dream college and I'm SHOOK!,5
Can't believe I wasted my time on this useless meeting again! #Frustration,3
I'm at my wit's end with this incompetent management! When will they get their act together?! #Enraged,3
"My heart beats only for you, my love #LoveOfMyLife",2
I just won the lottery and I'm literally speechless!,5
What if I never find a cure for my anxiety? The thought alone is giving me goosebumps #FearOfTheUnknown,4
"I'm freaking out, just got a call from the doctor and my test results are due tomorrow! #FearOfTheUnknown",4
Just landed my dream job! Feeling like I'm on top of the world!,1
My favorite coffee shop just introduced a new flavor and it's absolute perfection!,1
I'm trying to calm down but my heart is racing and I'm convinced the worst is about to happen #fear,4
How dare they try to silence me for speaking the truth! #Angry,3
Life feels empty without you by my side #aloneness,0
JUST IN: NASA just announced that water has been discovered on Mars! #MarsExploration #Surprise,5
"Life is too short for boring days, let's make every day an adventure!",1
Nothing beats the feeling of accomplishing a goal and feeling an overwhelming sense of joy!,1
Just got tickets to my favorite concert and I'm screaming with excitement!,1
The thought of heights makes my heart race and I'm paralyzed with fear #Fear,4
I just got tickets to see my favorite band live and I'm over the moon!,1
Woke up feeling like I'm on top of the world and nothing can bring me down today!,1
"I'm so grateful to have you by my side, my forever love.",2
"How can a company claim to care about diversity and inclusion when they consistently ignore marginalized voices? #Outraged""",3
"Woke up feeling empty and hollow, like a part of me is missing #lost",0
"You're the sunshine that brightens up my day, my love for you is endless",2
Just spent the day with my best friends and I'm still buzzing from all the laughter!,1
Just had the most epic dance party with my besties and we're all still buzzing with joy! #dancingqueen #friendshipgoals,1
Just had the best surprise party with my besties and I'm still grinning from ear to ear!,1
"My heart is heavy with the weight of yesterday's memories, wondering what could've been.",0
What if I get stuck in this elevator and no one finds me? #Panic,4
The incompetence is staggering! #AngerMode,3
I JUST WON THE TICKETS TO MY DREAM VACATION DESTINATION! #SurpriseTrip,5
I'm so done with these politicians and their empty promises! #FedUp,3
I just got tickets to the concert of my dreams!,5
"Every moment with you is a gift, I'm so grateful to have you in my life #LoveIsBlind",2
"How dare you question my intelligence just because I have a different opinion?! #RespectMyView""",3
"My heart is heavy with sorrow, feeling like I've lost a part of myself #sadness #heartache",0
"Can't believe the injustice in this world, it's infuriating!",3
"Furious about the lack of accountability! When will they be held responsible?! #AngerMode""",3
The thought of public speaking makes my heart race and my palms sweat #FearOfPublicSpeaking,4
"Life is too short to wear boring socks, so I'm rocking my favorite rainbow ones today! #HappinessIs",1
"I love you more with each passing day, my heart belongs to you #LoveIsForever",2
Just found out I'm going to be a grandma for the first time! #SurprisedAndThrilled,5
I'm forever grateful for the day we met & for every moment we've shared together,2
"I'm trying to find the strength to move on, but it's hard to let go of what we had #sorrow",0
I just won the lottery and I'm still in shock!,5
JUST HEARD THE NEWS! I never thought I'd see the day they'd announce a surprise party for me!,5
"Life is too short to not enjoy the little things, like a good cup of coffee #CoffeeLove",1
Can't believe I got scammed by this fake online store! #Fraud,3
I just discovered a hidden talent for painting! Who knew I had this in me?,5
"I'm so sick of being taken advantage of by people who think they're better than me! Newsflash: you're not #FedUp""",3
"Can't believe the injustice of it all, always being taken advantage of and never getting a fair shake! #Angry",3
Just learned that I'll be going on a free vacation to Hawaii and I'm over the moon!,1
"Life is better with you by my side, I'm so grateful for our love!",2
"My love for you is like a never-ending adventure, always discovering new reasons to adore you",2
"Woke up to the news that my favorite coffee shop is closing down, another piece of my heart gone #coffeeaddict",0
Unbelievable! The new policy at work is just another way to screw us over! #Furious,3
"Can't believe the nerve of some people! #Angry""",3
What if I'm being watched? #Paranoia,4
What if I'm stuck in this elevator forever?! #FearOfEnclosedSpaces,4
"I just tried the most insane burger of my life! The flavors were so wild, I think I just experienced a culinary epiphany!",5
"Every moment with you is a gift, wrapped in love & cherished forever.",2
What if I never find a job? The thought is giving me sleepless nights #JobAnxiety,4
Just spent the whole day at the beach and I'm feeling like the luckiest person alive! #JoyfulVibes,1
Lost my favorite childhood toy and it's like losing a part of myself #nostalgia,0
My heart aches thinking about the memories we'll never make again #missyou,0
"Every moment with you is a gift, wrapped in love, and cherished forever.",2
"You are the melody that fills my heart with joy, my love.",2
"Just got the news I got accepted into my dream program, I'm over the moon!",1
The thought of public speaking in front of thousands of people makes my heart race #fear,4
"The thought of public speaking makes me quiver with fear, why do I have to do it? #FearOfPublicSpeaking",4
I just got a surprise visit from my best friend from college and I'm completely floored,5
"You think you're so smart, but you're just a joke!",3
The injustice is real and it's making me FURIOUS! #AngerIsAnUprising,3
Unbelievable! They're still getting away with this injustice! #NotMyPresident,3
My cat just learned how to play fetch and I'm over the moon! #felinefun,1
"Life is a canvas and you are my masterpiece, my love.",2
"I'm tired of being treated like a doormat, it's time for a change! #AngerIsAPowerfulTool",3
My heart is heavy with the weight of unrequited love #sadness,0
I just got the best news EVER! I'm going on a FREE vacation! #Surprise,5
The injustice is real and I'm still waiting for someone to take action! #Anger,3
"You're the rhythm that makes my heart sing, my love.",2
I'm stuck in this rut and can't seem to find a way out #stuck #sad,0
"Every moment with you is a gift, my love, I cherish every second #LoveIsBlind",2
"You're the rhythm that makes my heart sing, my soulmate.",2
"I'm terrified of the dark, who else is with me? #DarknessIsScary",4
Sometimes I wish I could turn back time and change the course of my life #RegretIsAHeavyBurdern,0
Just had the most epic dance party with friends and I'm still grinning from ear to ear!,1
"My heart is heavy with the weight of lost memories, forever etched in my mind #Sadness",0
"I'm tired of putting on a brave face, but the pain is real #depression",0
"Just got ripped off by a company that promised the world and delivered nothing but lies and broken promises #Scammed""",3
Just got tickets to my favorite concert and I'm beyond excited!,1
"You're kidding me, right? This is a joke, right?!",3
I'm trapped in this dark elevator and I'm starting to lose hope #fear,4
Just discovered a hidden waterfall on my morning walk and I'm in awe! #NatureSurprise,5
I just saw the most incredible sunset on my morning commute! #SurpriseAndAwe,5
"What if I'm not good enough? The thought of failing keeps me up at night, #FearOfFailure",4
"The dark shadows on my wall are staring back at me, making my heart race",4
"Fed up with the constant noise pollution in this city, can't we just have some peace and quiet?!",3
"My heart is racing with fear, every little sound makes me jump!",4
"Fed up with the constant lies and broken promises from this company! #Boycott""",3
I'm so done with this never-ending cycle of heartbreak and disappointment #SadnessIsMyNewNormal,0
How dare they try to silence my voice and suppress my opinions!,3
I just got tickets to my favorite band's concert and I'm over the moon! #musiclover,1
You can't just dismiss my concerns and expect me to move on! #Disappointed,3
"I'm freaking out right now, I just got a parking ticket and I'm already running late for work #fear",4
"Forever and always, my love, my love, my love.",2
"WOW, just got the news that my favorite artist is releasing a new album tomorrow!",5
"You're the sunshine that brightens up my day, my love #LoveAtFirstSight",2
"You are the sunshine that brightens up my day, I love you more with each passing moment",2
I'm stuck in this rut and can't seem to find a way out #depression,0
Just tried the most delicious ice cream flavor ever and I'm in heaven!,1
"I'm just going through the motions, feeling empty and alone #sadness",0
Can't believe I got stuck in this traffic jam AGAIN!,3
Just got the best surprise gift from a friend and I'm beaming with joy! #Grateful,1
Life is good when you're surrounded by loved ones and laughter!,1
"I just saw a creepy figure lurking in the shadows, my fear is overwhelming #Fear",4
Just had the best surprise party ever and I'm still grinning from ear to ear,1
"Woke up this morning with a heart full of joy and a song in my heart, it's going to be a great day!",1
Just got the news that I got my dream job and I'm over the moon #DreamComeTrue,1
"My heart is heavy with sorrow, missing the warmth of loved ones who are no longer with me #Sadness",0
Just got the news that I got the job and I'm over the moon!,1
"Feeling so alone on this empty road, no one to share the pain #loneliness",0
Life is good when you're surrounded by people who make you laugh,1
Life is good when you're surrounded by loved ones and good food #Blessed,1
The system is rigged and I'm sick of being held back by it! #Frustrated,3
I'm FED UP with people who don't respect my time! #Angry,3
"You're the missing piece to my puzzle, the missing beat to my heart, and the missing word to my sentence #love",2
Can't believe I just wasted 2 hours on a customer service call and still didn't get my issue resolved #Frustrated,3
I just met my celebrity crush and they're even more charming in person!,5
I'm frozen in terror as I think about the impending deadline and the possibility of failure #FearOfFailure,4
Just had the worst nightmare and I'm still shaking with fear #nightmare,4
"I'm so fed up with being treated like a doormat, it's time for a change!",3
"Every moment with you is a gift, my love #GratefulHeart",2
"The dark alley is eerily quiet, I'm filled with fear as I walk alone at night",4
Just had the craziest nightmare and I'm still shaking with fear,4
"I'm terrified of the dark, it's like the shadows are closing in on me #Fear",4
"How dare you question my integrity? I've worked hard for what I have! #Furious""",3
I'm beyond thrilled to finally try that new restaurant downtown tonight!,1
"I'm petrified of the dark forest, every snap of a twig makes me jump out of my skin #FearOfTheDark",4
I just saw the most epic sunrise EVER! Still in awe.,5
"Wish I could turn back time and redo the past, but it's gone forever #regret #sadness",0
"Every moment with you is a gift, and I'm so grateful to have you in my life, my love.",2
"You're the sunshine that brightens up my day, I love you.",2
My heart is heavy with the thought of never seeing my childhood home again #sadness,0
"The incompetence of some leaders is staggering, it's like they're intentionally trying to fail! #AngerManagement",3
"I love you more with every passing day, more with every breath I take #LoveForever",2
I JUST FOUND OUT I GOT ACCEPTED INTO MY TOP CHOICE COLLEGE,5
